198004,      -0.017763,      -0.170521,      -0.166514,     142.904648,       0.533615,       0.790067,       0.034044,       0.000000,       0.065739,       0.000445,       0.018634,       0.000615,      -0.288421,       0.205561,       0.095097,      -0.000004,       0.000030,       0.000000,      50.817303,       2.835520,      -0.337036,       0.066183,       0.085433,       0.000000,       0.000000,    1997.000000,       0.028920,      -0.033768
198005,       0.107101,       0.029924,      -0.160347,     142.918518,       1.305696,       1.218560,       0.046484,       0.000000,       0.218992,       0.000008,       0.012973,       0.000028,      -0.126179,       0.106255,       0.129051,      -0.000004,       0.000007,       0.000000,      49.802795,       2.461518,      -0.130423,       0.219000,       0.232000,       0.000000,       0.000000,    1997.000000,      -0.008764,      -0.005677
198006,       0.236115,      -0.129810,       0.021097,     142.922958,       2.257845,       1.868508,       0.079244,       0.000000,       0.515251,       0.000165,       0.004565,       0.000281,      -0.120513,       0.104820,       0.244755,      -0.000004,       0.000020,       0.000000,      78.139015,       2.924656,      -0.108713,       0.515416,       0.520263,       0.000000,       0.000000,    1997.000000,      -0.016811,      -0.005400
198007,       0.219742,      -0.096820,       0.072605,     142.916458,       2.732962,       2.100237,       0.087878,       0.000000,       0.654306,       0.000578,       0.002986,      -0.000678,      -0.016337,       0.214338,       0.446706,      -0.000004,       0.000042,       0.000000,     128.105850,       3.003716,      -0.024215,       0.654884,       0.657191,       0.000000,       0.000000,    1997.000000,       0.004993,      -0.005246
198008,       0.004652,       0.174946,       0.090431,     142.912766,       2.428958,       1.713240,       0.073112,       0.000000,       0.431991,       0.000730,       0.003414,       0.000008,       0.289163,       0.262162,       0.393280,      -0.000004,       0.000009,       0.000000,     157.169449,       3.030544,       0.265377,       0.432721,       0.436143,       0.000000,       0.000000,    1997.000000,       0.019633,      -0.005437
198009,      -0.122407,       0.076965,       0.178081,     142.902664,       1.787077,       1.119720,       0.048018,       0.000000,       0.332145,       0.004146,       0.006227,      -0.002824,       0.339562,       0.416733,       0.505253,      -0.000004,       0.000000,       0.000000,     154.734772,       2.905909,       0.255046,       0.336290,       0.339693,       0.000000,       0.000000,    1997.000000,       0.076967,      -0.004348
198010,      -0.173306,       0.061370,       0.087794,     142.893860,       0.947654,       0.555614,       0.021876,       0.000000,       0.126437,       0.002856,       0.013414,       0.000501,       0.275596,       0.496519,       0.378145,      -0.000004,       0.000000,       0.000000,     115.035507,       2.627426,       0.149165,       0.129293,       0.143208,       0.000000,       0.000000,    1997.000000,       0.109660,      -0.009992
198011,      -0.153815,      -0.246056,       0.062933,     142.889069,       0.159100,       0.236083,       0.009658,       0.000000,       0.008768,       0.001509,       0.020717,       0.002038,      -0.059409,       0.460921,       0.259396,      -0.000004,       0.000000,       0.000000,      81.163414,       2.838292,      -0.183123,       0.010277,       0.033032,       0.000000,       0.000000,    1997.000000,       0.099450,      -0.026342
198012,      -0.088048,      -0.155186,       0.011332,     142.886490,       0.014103,       0.059129,       0.002708,       0.000000,       0.000343,       0.002993,       0.026125,       0.003340,      -0.031153,       0.316894,       0.181847,      -0.000004,       0.000000,       0.000000,      61.265656,       2.916148,      -0.143853,       0.003336,       0.032801,       0.000000,       0.000000,    1997.000000,       0.080242,      -0.014216
198101,      -0.037616,      -0.065948,       0.006257,     142.886124,       0.112631,       0.031233,       0.001440,       0.000000,       0.003557,       0.003482,       0.029022,       0.005430,       0.025225,       0.271638,       0.137504,      -0.000004,       0.000000,       0.000000,      50.757153,       2.918588,      -0.059691,       0.007039,       0.041491,       0.000000,       0.000000,    1997.000000,       0.046981,       0.052617
198102,      -0.013322,      -0.049618,       0.007154,     142.885483,       0.084611,       0.089932,       0.005025,       0.000000,       0.015159,       0.003092,       0.029611,       0.004602,       0.038461,       0.285514,       0.112504,      -0.000004,       0.000000,       0.000000,      46.814423,       3.206686,      -0.042464,       0.018251,       0.052465,       0.000000,       0.000000,    1997.000000,       0.043619,      -0.058942
198103,       0.061040,      -0.001898,       0.005421,     142.885040,       0.521355,       0.368195,       0.017582,       0.000000,       0.114230,       0.003088,       0.025236,       0.003849,       0.074797,       0.324815,       0.093275,      -0.000004,       0.000000,       0.000000,      48.271252,       3.255916,       0.003523,       0.117319,       0.146404,       0.000000,       0.000000,    1997.000000,       0.039100,      -0.035866
198104,       0.015683,      -0.013427,      -0.061650,     142.886398,       0.844409,       0.790644,       0.035521,       0.000000,       0.122181,       0.002257,       0.017738,       0.000224,      -0.043087,       0.411804,       0.094631,      -0.000004,       0.000000,       0.000000,      56.383095,       3.218578,      -0.075077,       0.124437,       0.142399,       0.000000,       0.000000,    1997.000000,       0.011771,      -0.025328
198105,       0.023735,      -0.359182,      -0.204173,     142.898987,       0.562953,       1.006267,       0.035451,       0.000000,       0.124629,       0.000072,       0.011845,       0.000099,      -0.558142,       0.118391,       0.094095,      -0.000004,       0.000050,       0.000000,      59.504055,       2.194536,      -0.563355,       0.124701,       0.136644,       0.000000,       0.000000,    1997.000000,      -0.006803,      -0.009801
198106,       0.258028,      -0.003308,      -0.000592,     142.903564,       2.143405,       1.725472,       0.065558,       0.000000,       0.432769,       0.000579,       0.005671,       0.000069,      -0.016021,       0.166869,       0.112247,      -0.000004,       0.000061,       0.000000,      87.093483,       2.394341,      -0.003900,       0.433348,       0.439088,       0.000000,       0.000000,    1997.000000,      -0.018440,       0.001182
198107,       0.363342,       0.576692,       0.024867,     142.899063,       3.866664,       2.294134,       0.104802,       0.000000,       0.937925,       0.004998,       0.002533,      -0.002725,       0.638740,       0.367513,       0.362551,      -0.000004,       0.000050,       0.000000,     194.226578,       3.506277,       0.601559,       0.942923,       0.942730,       0.000000,       0.000000,    1997.000000,       0.032376,      -0.004136
198108,       0.121721,       0.698806,       0.246225,     142.897675,       3.547589,       1.759336,       0.076603,       0.000000,       0.780869,       0.004035,       0.002399,      -0.002824,       1.004030,       0.302767,       0.685155,      -0.000004,       0.000048,       0.000000,     205.753174,       3.215488,       0.945032,       0.784903,       0.784479,       0.000000,       0.000000,    1997.000000,       0.055387,       0.003358
198109,      -0.094882,       0.010146,       0.803741,     142.847900,       2.739757,       1.170633,       0.049980,       0.000000,       0.559382,       0.018975,       0.021616,      -0.011064,       0.995547,       0.826403,       0.745806,      -0.000004,       0.000000,       0.000000,     219.639786,       2.977265,       0.813888,       0.578356,       0.588908,       0.000000,       0.000000,    1997.000000,       0.152133,       0.014195
198110,      -0.279889,      -0.527076,       0.169734,     142.819046,       0.462187,       0.585626,       0.024043,       0.000000,       0.051481,       0.006673,       0.023950,      -0.004153,      -0.126925,       0.656265,       0.423970,      -0.000004,       0.000000,       0.000000,     162.448700,       2.489490,      -0.357340,       0.058154,       0.077952,       0.000000,       0.000000,    1997.000000,       0.203945,      -0.047995
198111,      -0.214011,      -0.210094,       0.137500,     142.810028,       0.318269,       0.169879,       0.008072,       0.000000,       0.038338,       0.003231,       0.023793,       0.001333,       0.112792,       0.446036,       0.311130,      -0.000004,       0.000000,       0.000000,     115.722054,       3.010383,      -0.072595,       0.041569,       0.066695,       0.000000,       0.000000,    1997.000000,       0.157031,      -0.002740
198112,      -0.144506,      -0.188187,       0.033891,     142.805283,       0.044297,       0.044972,       0.002528,       0.000000,       0.002171,       0.003592,       0.032077,       0.001641,      -0.003100,       0.331659,       0.263360,      -0.000004,       0.000000,       0.000000,      78.147865,       3.080346,      -0.154295,       0.005763,       0.039480,       0.000000,       0.000000,    1997.000000,       0.113885,       0.000254
